sample_accession,library_source,toplevel_rank,tax_id,study_accession,run_accession,secondary_sample_accession,experiment_accession,scientific_name,instrument_platform,instrument_model,library_layout,library_strategy,library_selection,read_count,base_count,fastq_ftp,sra_ftp,class_id,class_name,fastq_filename
SAMN02905158,TRANSCRIPTOMIC,Eukaryota,1276923,PRJNA254772,SRR1509877,SRS655950,SRX648611,Hyalopterus amygdali,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,unspecified,18428158.0,3722487916.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/007/SRR1509877/SRR1509877_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR150/007/SRR1509877,50557,Insecta,SRR1509877_2.fastq.gz
SAMN02910451,GENOMIC,Bacteria,185008,PRJNA254909,SRR4129109,SRS1667163,SRX2112699,Butyrivibrio hungatei,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,4110682.0,1233204600.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR412/009/SRR4129109/SRR4129109_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR412/009/SRR4129109,186801,Clostridia,SRR4129109_1.fastq.gz
SAMN02910451,GENOMIC,Bacteria,185008,PRJNA254909,SRR4129109,SRS1667163,SRX2112699,Butyrivibrio hungatei,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,4110682.0,1233204600.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR412/009/SRR4129109/SRR4129109_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR412/009/SRR4129109,186801,Clostridia,SRR4129109_2.fastq.gz
SAMN03013726,TRANSCRIPTOMIC,Eukaryota,4102,PRJNA259884,SRR1649125,SRS743231,SRX758086,Petunia x hybrida,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,RT-PCR,30832201.0,6228104602.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR164/005/SRR1649125/SRR1649125_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR164/005/SRR1649125,3398,Magnoliopsida,SRR1649125_1.fastq.gz
SAMN03013726,TRANSCRIPTOMIC,Eukaryota,4102,PRJNA259884,SRR1649125,SRS743231,SRX758086,Petunia x hybrida,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,RT-PCR,30832201.0,6228104602.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR164/005/SRR1649125/SRR1649125_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR164/005/SRR1649125,3398,Magnoliopsida,SRR1649125_2.fastq.gz
SAMN03097103,GENOMIC,Eukaryota,48878,PRJNA263122,SRR1607494,SRS718101,SRX728537,Camarhynchus pallidus,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,29050048.0,5810009600.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR160/004/SRR1607494/SRR1607494_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR160/004/SRR1607494,8782,Aves,SRR1607494_1.fastq.gz
SAMN03097103,GENOMIC,Eukaryota,48878,PRJNA263122,SRR1607494,SRS718101,SRX728537,Camarhynchus pallidus,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,29050048.0,5810009600.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR160/004/SRR1607494/SRR1607494_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR160/004/SRR1607494,8782,Aves,SRR1607494_2.fastq.gz
SAMN03159443,GENOMIC,Bacteria,1566243,PRJNA265370,SRR4136598,SRS1668011,SRX2120264,Pseudomonas sp. NFACC15-1,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,3856629.0,1156988700.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/008/SRR4136598/SRR4136598_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR413/008/SRR4136598,1236,Gammaproteobacteria,SRR4136598_1.fastq.gz
SAMN03159443,GENOMIC,Bacteria,1566243,PRJNA265370,SRR4136598,SRS1668011,SRX2120264,Pseudomonas sp. NFACC15-1,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,3856629.0,1156988700.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/008/SRR4136598/SRR4136598_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR413/008/SRR4136598,1236,Gammaproteobacteria,SRR4136598_2.fastq.gz
SAMN03164176,TRANSCRIPTOMIC,Eukaryota,4608,PRJNA266320,SRR1648382,SRS742707,SRX757539,Festuca pratensis,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,RT-PCR,38927599.0,7006967820.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR164/002/SRR1648382/SRR1648382_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR164/002/SRR1648382,3398,Magnoliopsida,SRR1648382_1.fastq.gz
SAMN03164176,TRANSCRIPTOMIC,Eukaryota,4608,PRJNA266320,SRR1648382,SRS742707,SRX757539,Festuca pratensis,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,RT-PCR,38927599.0,7006967820.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR164/002/SRR1648382/SRR1648382_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR164/002/SRR1648382,3398,Magnoliopsida,SRR1648382_2.fastq.gz
SAMN03166075,TRANSCRIPTOMIC,Eukaryota,1570320,PRJNA266533,SRR1686983,SRS775770,SRX791869,Ophiopsila aranea,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,DNase,23850453.0,4770090600.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/003/SRR1686983/SRR1686983_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR168/003/SRR1686983,7618,Ophiuroidea,SRR1686983_1.fastq.gz
SAMN03166075,TRANSCRIPTOMIC,Eukaryota,1570320,PRJNA266533,SRR1686983,SRS775770,SRX791869,Ophiopsila aranea,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,DNase,23850453.0,4770090600.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/003/SRR1686983/SRR1686983_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR168/003/SRR1686983,7618,Ophiuroidea,SRR1686983_2.fastq.gz
SAMN03166075,TRANSCRIPTOMIC,Eukaryota,1570320,PRJNA266533,SRR7509103,SRS775770,SRX4379542,Ophiopsila aranea,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,Hybrid Selection,23850453.0,4770090600.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR750/003/SRR7509103/SRR7509103_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR750/003/SRR7509103,7618,Ophiuroidea,SRR7509103_1.fastq.gz
SAMN03166075,TRANSCRIPTOMIC,Eukaryota,1570320,PRJNA266533,SRR7509103,SRS775770,SRX4379542,Ophiopsila aranea,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,Hybrid Selection,23850453.0,4770090600.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR750/003/SRR7509103/SRR7509103_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR750/003/SRR7509103,7618,Ophiuroidea,SRR7509103_2.fastq.gz
SAMN03168620,TRANSCRIPTOMIC,Eukaryota,6444,PRJNA266624,SRR1646441,SRS741081,SRX755854,Siphonosoma cumanense,ILLUMINA,Illumina HiSeq 1500,PAIRED,RNA-Seq,other,9831640.0,1985991280.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR164/001/SRR1646441/SRR1646441_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR164/001/SRR1646441,6341,Polychaeta,SRR1646441_1.fastq.gz
SAMN03168620,TRANSCRIPTOMIC,Eukaryota,6444,PRJNA266624,SRR1646441,SRS741081,SRX755854,Siphonosoma cumanense,ILLUMINA,Illumina HiSeq 1500,PAIRED,RNA-Seq,other,9831640.0,1985991280.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR164/001/SRR1646441/SRR1646441_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR164/001/SRR1646441,6341,Polychaeta,SRR1646441_2.fastq.gz
SAMN03202985,GENOMIC,Bacteria,649716,PRJNA240082,SRR3225966,SRS1338960,SRX1631997,Yersinia pestis Pestoides G,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,8848672.0,1769734400.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/006/SRR3225966/SRR3225966_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR322/006/SRR3225966,1236,Gammaproteobacteria,SRR3225966_1.fastq.gz
SAMN03202985,GENOMIC,Bacteria,649716,PRJNA240082,SRR3225966,SRS1338960,SRX1631997,Yersinia pestis Pestoides G,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,8848672.0,1769734400.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/006/SRR3225966/SRR3225966_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR322/006/SRR3225966,1236,Gammaproteobacteria,SRR3225966_2.fastq.gz
SAMN03222831,TRANSCRIPTOMIC,Eukaryota,1577608,PRJNA269089,SRR1695865,SRS781914,SRX798624,Macgarvieomyces juncicola,ILLUMINA,Illumina MiSeq,PAIRED,RNA-Seq,unspecified,5411947.0,1645231888.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/005/SRR1695865/SRR1695865_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR169/005/SRR1695865,147550,Sordariomycetes,SRR1695865_1.fastq.gz
SAMN03222831,TRANSCRIPTOMIC,Eukaryota,1577608,PRJNA269089,SRR1695865,SRS781914,SRX798624,Macgarvieomyces juncicola,ILLUMINA,Illumina MiSeq,PAIRED,RNA-Seq,unspecified,5411947.0,1645231888.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/005/SRR1695865/SRR1695865_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR169/005/SRR1695865,147550,Sordariomycetes,SRR1695865_2.fastq.gz
SAMN03280190,GENOMIC,Bacteria,1686398,PRJNA271899,SRR2127510,SRS1011292,SRX1118344,Enterobacter sp. BIDMC99,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2114846.0,427198892.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR212/000/SRR2127510/SRR2127510_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR212/000/SRR2127510,1236,Gammaproteobacteria,SRR2127510_1.fastq.gz
SAMN03280190,GENOMIC,Bacteria,1686398,PRJNA271899,SRR2127510,SRS1011292,SRX1118344,Enterobacter sp. BIDMC99,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2114846.0,427198892.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR212/000/SRR2127510/SRR2127510_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR212/000/SRR2127510,1236,Gammaproteobacteria,SRR2127510_2.fastq.gz
SAMN03280190,GENOMIC,Bacteria,1686398,PRJNA271899,SRR2127779,SRS1011292,SRX1118589,Enterobacter sp. BIDMC99,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2543363.0,513759326.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR212/009/SRR2127779/SRR2127779_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR212/009/SRR2127779,1236,Gammaproteobacteria,SRR2127779_1.fastq.gz
SAMN03280190,GENOMIC,Bacteria,1686398,PRJNA271899,SRR2127779,SRS1011292,SRX1118589,Enterobacter sp. BIDMC99,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2543363.0,513759326.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR212/009/SRR2127779/SRR2127779_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR212/009/SRR2127779,1236,Gammaproteobacteria,SRR2127779_2.fastq.gz
SAMN03280190,GENOMIC,Bacteria,1686398,PRJNA271899,SRR2131456,SRS1011292,SRX1118589,Enterobacter sp. BIDMC99,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2539129.0,512904058.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2131456/SRR2131456_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR213/006/SRR2131456,1236,Gammaproteobacteria,SRR2131456_1.fastq.gz
SAMN03280190,GENOMIC,Bacteria,1686398,PRJNA271899,SRR2131456,SRS1011292,SRX1118589,Enterobacter sp. BIDMC99,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2539129.0,512904058.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2131456/SRR2131456_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR213/006/SRR2131456,1236,Gammaproteobacteria,SRR2131456_2.fastq.gz
SAMN03280190,GENOMIC,Bacteria,1686398,PRJNA271899,SRR2135258,SRS1011292,SRX1118344,Enterobacter sp. BIDMC99,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2153066.0,434919332.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2135258/SRR2135258_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR213/008/SRR2135258,1236,Gammaproteobacteria,SRR2135258_1.fastq.gz
SAMN03280190,GENOMIC,Bacteria,1686398,PRJNA271899,SRR2135258,SRS1011292,SRX1118344,Enterobacter sp. BIDMC99,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2153066.0,434919332.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2135258/SRR2135258_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR213/008/SRR2135258,1236,Gammaproteobacteria,SRR2135258_2.fastq.gz
SAMN03292491,GENOMIC,Eukaryota,3942,PRJNA273500,SRR1771524,SRS826316,SRX851973,Oenothera biennis,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,13426811.0,2658508578.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/004/SRR1771524/SRR1771524_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR177/004/SRR1771524,3398,Magnoliopsida,SRR1771524_1.fastq.gz
SAMN03292491,GENOMIC,Eukaryota,3942,PRJNA273500,SRR1771524,SRS826316,SRX851973,Oenothera biennis,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,13426811.0,2658508578.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/004/SRR1771524/SRR1771524_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR177/004/SRR1771524,3398,Magnoliopsida,SRR1771524_2.fastq.gz
SAMN03329632,TRANSCRIPTOMIC,Eukaryota,91213,PRJNA272975,SRR1767237,SRS860159,SRX894151,Juglans cathayensis,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,PCR,30573840.0,7643460000.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1767237/SRR1767237_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR176/007/SRR1767237,3398,Magnoliopsida,SRR1767237_1.fastq.gz
SAMN03329632,TRANSCRIPTOMIC,Eukaryota,91213,PRJNA272975,SRR1767237,SRS860159,SRX894151,Juglans cathayensis,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,PCR,30573840.0,7643460000.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1767237/SRR1767237_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR176/007/SRR1767237,3398,Magnoliopsida,SRR1767237_2.fastq.gz
SAMN03341927,TRANSCRIPTOMIC,Eukaryota,1585286,PRJNA272214,SRR1821895,SRS859707,SRX893489,Alydus pilosus,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,22405441.0,4481088200.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR182/005/SRR1821895/SRR1821895_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR182/005/SRR1821895,50557,Insecta,SRR1821895_1.fastq.gz
SAMN03341927,TRANSCRIPTOMIC,Eukaryota,1585286,PRJNA272214,SRR1821895,SRS859707,SRX893489,Alydus pilosus,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,22405441.0,4481088200.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR182/005/SRR1821895/SRR1821895_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR182/005/SRR1821895,50557,Insecta,SRR1821895_2.fastq.gz
SAMN03387308,TRANSCRIPTOMIC,Eukaryota,73188,PRJNA277221,SRR1862850,SRS867428,SRX910186,Pelargonium citronellum,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,RT-PCR,35438977.0,7158673354.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR186/000/SRR1862850/SRR1862850_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR186/000/SRR1862850,3398,Magnoliopsida,SRR1862850_1.fastq.gz
SAMN03387308,TRANSCRIPTOMIC,Eukaryota,73188,PRJNA277221,SRR1862850,SRS867428,SRX910186,Pelargonium citronellum,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,RT-PCR,35438977.0,7158673354.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR186/000/SRR1862850/SRR1862850_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR186/000/SRR1862850,3398,Magnoliopsida,SRR1862850_2.fastq.gz
SAMN03436258,GENOMIC,Bacteria,1581075,PRJNA269844,SRR1922850,SRS878494,SRX963051,Neisseria sp. HMSC31F04,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,unspecified,3016529.0,603305800.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR192/000/SRR1922850/SRR1922850_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR192/000/SRR1922850,28216,Betaproteobacteria,SRR1922850_1.fastq.gz
SAMN03436258,GENOMIC,Bacteria,1581075,PRJNA269844,SRR1922850,SRS878494,SRX963051,Neisseria sp. HMSC31F04,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,unspecified,3016529.0,603305800.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR192/000/SRR1922850/SRR1922850_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR192/000/SRR1922850,28216,Betaproteobacteria,SRR1922850_2.fastq.gz
SAMN03457014,GENOMIC,Eukaryota,72036,PRJNA280127,SRR1950515,SRS891852,SRX976783,Lepeophtheirus salmonis,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,148843933.0,29768786600.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/005/SRR1950515/SRR1950515_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR195/005/SRR1950515,72037,Hexanauplia,SRR1950515_1.fastq.gz
SAMN03457014,GENOMIC,Eukaryota,72036,PRJNA280127,SRR1950515,SRS891852,SRX976783,Lepeophtheirus salmonis,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,148843933.0,29768786600.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/005/SRR1950515/SRR1950515_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR195/005/SRR1950515,72037,Hexanauplia,SRR1950515_2.fastq.gz
SAMN03464284,TRANSCRIPTOMIC,Eukaryota,37293,PRJNA280454,SRR1981977,SRS914837,SRX1000876,Aotus nancymaae,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,40300450.0,8140690900.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/007/SRR1981977/SRR1981977_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR198/007/SRR1981977,40674,Mammalia,SRR1981977_1.fastq.gz
SAMN03464284,TRANSCRIPTOMIC,Eukaryota,37293,PRJNA280454,SRR1981977,SRS914837,SRX1000876,Aotus nancymaae,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,cDNA,40300450.0,8140690900.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/007/SRR1981977/SRR1981977_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR198/007/SRR1981977,40674,Mammalia,SRR1981977_2.fastq.gz
SAMN03466615,GENOMIC,Eukaryota,339614,PRJNA280802,SRR1970778,SRS907282,SRX992560,Homotherium serum,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,1556335.0,311267000.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/008/SRR1970778/SRR1970778_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR197/008/SRR1970778,40674,Mammalia,SRR1970778_1.fastq.gz
SAMN03466615,GENOMIC,Eukaryota,339614,PRJNA280802,SRR1970778,SRS907282,SRX992560,Homotherium serum,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,1556335.0,311267000.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/008/SRR1970778/SRR1970778_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR197/008/SRR1970778,40674,Mammalia,SRR1970778_2.fastq.gz
SAMN03481245,GENOMIC,Bacteria,56454,PRJNA280982,SRR1974308,SRS909944,SRX995634,Xanthomonas hortorum,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,129837665.0,25967533000.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/008/SRR1974308/SRR1974308_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR197/008/SRR1974308,1236,Gammaproteobacteria,SRR1974308_1.fastq.gz
SAMN03481245,GENOMIC,Bacteria,56454,PRJNA280982,SRR1974308,SRS909944,SRX995634,Xanthomonas hortorum,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,129837665.0,25967533000.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/008/SRR1974308/SRR1974308_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR197/008/SRR1974308,1236,Gammaproteobacteria,SRR1974308_2.fastq.gz
SAMN03575891,TRANSCRIPTOMIC,Eukaryota,104587,PRJNA281136,SRR2103696,SRS993177,SRX1098213,Pteridium aquilinum subsp. latiusculum,ILLUMINA,Illumina HiSeq 2500,PAIRED,RNA-Seq,cDNA,23368696.0,4720476592.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2103696/SRR2103696_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR210/006/SRR2103696,241806,Polypodiopsida,SRR2103696_1.fastq.gz
SAMN03575891,TRANSCRIPTOMIC,Eukaryota,104587,PRJNA281136,SRR2103696,SRS993177,SRX1098213,Pteridium aquilinum subsp. latiusculum,ILLUMINA,Illumina HiSeq 2500,PAIRED,RNA-Seq,cDNA,23368696.0,4720476592.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2103696/SRR2103696_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR210/006/SRR2103696,241806,Polypodiopsida,SRR2103696_2.fastq.gz
SAMN03653681,TRANSCRIPTOMIC,Eukaryota,304241,PRJNA283639,SRR2017608,SRS933684,SRX1024193,Tabanus bromius,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,RANDOM,38215468.0,7719524536.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR201/008/SRR2017608/SRR2017608_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR201/008/SRR2017608,50557,Insecta,SRR2017608_1.fastq.gz
SAMN03653681,TRANSCRIPTOMIC,Eukaryota,304241,PRJNA283639,SRR2017608,SRS933684,SRX1024193,Tabanus bromius,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,RANDOM,38215468.0,7719524536.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR201/008/SRR2017608/SRR2017608_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR201/008/SRR2017608,50557,Insecta,SRR2017608_2.fastq.gz
SAMN03940968,GENOMIC,Eukaryota,1707813,PRJNA291277,SRR2131900,SRS1154293,SRX1421605,Melanophryniscus simplex,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,unspecified,7958678.0,1607652956.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2131900/SRR2131900_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR213/000/SRR2131900,8292,Amphibia,SRR2131900_1.fastq.gz
SAMN03940968,GENOMIC,Eukaryota,1707813,PRJNA291277,SRR2131900,SRS1154293,SRX1421605,Melanophryniscus simplex,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,unspecified,7958678.0,1607652956.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2131900/SRR2131900_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR213/000/SRR2131900,8292,Amphibia,SRR2131900_2.fastq.gz
SAMN03998738,GENOMIC,Eukaryota,262038,PRJNA293213,SRR2184180,SRS1045615,SRX1164909,Prenolepis imparis,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,Hybrid Selection,1168843.0,330092856.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/000/SRR2184180/SRR2184180_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR218/000/SRR2184180,50557,Insecta,SRR2184180_1.fastq.gz
SAMN03998738,GENOMIC,Eukaryota,262038,PRJNA293213,SRR2184180,SRS1045615,SRX1164909,Prenolepis imparis,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,Hybrid Selection,1168843.0,330092856.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR218/000/SRR2184180/SRR2184180_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR218/000/SRR2184180,50557,Insecta,SRR2184180_2.fastq.gz
SAMN04040901,GENOMIC,Bacteria,1713759,PRJNA278886,SRR2341507,SRS1063796,SRX1220468,Salmonella sp. 0000-0053-3961,ILLUMINA,Illumina MiSeq,PAIRED,WGS,RANDOM,1495912.0,660503743.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR234/007/SRR2341507/SRR2341507_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR234/007/SRR2341507,1236,Gammaproteobacteria,SRR2341507_1.fastq.gz
SAMN04040901,GENOMIC,Bacteria,1713759,PRJNA278886,SRR2341507,SRS1063796,SRX1220468,Salmonella sp. 0000-0053-3961,ILLUMINA,Illumina MiSeq,PAIRED,WGS,RANDOM,1495912.0,660503743.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR234/007/SRR2341507/SRR2341507_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR234/007/SRR2341507,1236,Gammaproteobacteria,SRR2341507_2.fastq.gz
